credit_id,customer_id,credit_type,principal_amount,outstanding_balance,interest_rate,disbursement_date,maturity_date,collectibility,branch_code,status
15955,2863,Working Capital,1020155046,19264139,12.23,2019-07-17,2021-08-01,CURRENT,BDG01,CLOSED
15956,8899,Mortgage,835022044,671552537,9.67,2017-02-19,2029-07-11,CURRENT,YGY01,ACTIVE
15957,4436,Mortgage,1929671676,1097912907,5.43,2024-06-04,2043-03-19,CURRENT,JKT02,ACTIVE
15958,1701,Auto Loan,288762158,96154726,9.32,2020-05-02,2027-03-01,CURRENT,MDN01,ACTIVE
15959,8876,Auto Loan,264460602,1665240,7.09,2025-02-22,2026-01-24,CURRENT,JKT01,CLOSED
15960,5235,Personal Loan,127776319,93705873,14.3,2018-03-29,2027-06-24,CURRENT,BDG01,ACTIVE
15961,3796,Personal Loan,25527094,17876927,9.77,2020-04-13,2027-04-02,CURRENT,BDG01,ACTIVE
15962,1956,Personal Loan,28733264,26763161,11.25,2019-08-01,2026-12-31,CURRENT,JKT01,ACTIVE
15963,5344,Credit Card,87239217,80087997,22.77,2022-04-21,2026-04-22,CURRENT,JKT01,ACTIVE
15964,1951,Mortgage,1954217942,887307108,5.97,2022-03-09,2029-12-14,CURRENT,YGY01,ACTIVE
15965,8060,Mortgage,1593811914,1252622730,7.01,2021-10-29,2031-02-15,CURRENT,JKT01,ACTIVE
15966,3494,Auto Loan,413175090,250471248,7.88,2019-06-01,2027-04-04,CURRENT,JKT01,ACTIVE
15967,9917,Working Capital,845137584,446317867,11.0,2022-03-09,2027-01-02,CURRENT,JKT01,ACTIVE
15968,5913,Auto Loan,344995147,175400971,8.81,2023-12-26,2026-11-21,SPECIAL_MENTION,SMG01,ACTIVE
15969,7798,Auto Loan,247849099,168021049,8.51,2024-10-02,2028-05-05,CURRENT,SBY01,ACTIVE
15970,7481,Auto Loan,296302760,264254780,5.86,2019-07-19,2028-03-17,CURRENT,MDN01,ACTIVE
15971,559,Credit Card,73736042,63746864,23.35,2018-04-29,2027-05-18,SUBSTANDARD,YGY01,ACTIVE
15972,3979,Personal Loan,314721113,202995498,16.46,2019-01-19,2028-07-20,SPECIAL_MENTION,YGY01,ACTIVE
15973,6059,Personal Loan,129358597,107209414,16.06,2021-08-04,2026-07-22,CURRENT,BDG01,ACTIVE
15974,5421,Mortgage,430600537,289334367,6.38,2017-10-07,2028-03-05,SPECIAL_MENTION,SBY01,ACTIVE
15975,8742,Mortgage,1146454590,575785664,7.4,2025-12-04,2030-12-22,CURRENT,JKT02,ACTIVE
15976,7957,Mortgage,470833090,95613981,10.41,2017-11-17,2030-11-20,CURRENT,YGY01,ACTIVE
15977,2053,Personal Loan,131521656,96853258,13.24,2020-01-05,2028-01-06,CURRENT,SMG01,ACTIVE
15978,5937,Working Capital,2243009958,9213285,8.62,2020-05-11,2021-07-19,CURRENT,SBY01,CLOSED
15979,9014,Credit Card,35969015,17538307,19.81,2023-10-07,2026-11-26,CURRENT,JKT01,ACTIVE
15980,4737,Mortgage,852483920,441118451,7.37,2025-10-14,2036-01-10,CURRENT,JKT01,ACTIVE
15981,97,Credit Card,216917230,206308324,20.6,2023-12-09,2028-08-16,DOUBTFUL,YGY01,ACTIVE
15982,4278,Auto Loan,352343103,292213928,7.41,2018-05-18,2028-08-08,SPECIAL_MENTION,SMG01,ACTIVE
15983,2678,Auto Loan,204391310,135518202,6.85,2019-02-07,2027-09-24,CURRENT,MDN01,ACTIVE
15984,1160,Working Capital,1333669318,974421402,11.94,2016-09-07,2027-07-26,CURRENT,JKT02,ACTIVE
15985,1282,Working Capital,428724140,163566930,6.94,2018-12-12,2027-02-19,CURRENT,SMG01,ACTIVE
15986,5439,Mortgage,770666535,477804179,7.78,2022-05-22,2033-08-23,CURRENT,BDG01,ACTIVE
15987,4639,Mortgage,920012415,443709908,10.09,2021-03-20,2031-11-21,CURRENT,BDG01,ACTIVE
15988,6638,Auto Loan,463428741,154883238,5.88,2020-03-25,2028-04-19,CURRENT,JKT01,ACTIVE
15989,6815,Auto Loan,418231180,266496706,10.88,2024-07-28,2031-05-28,CURRENT,JKT02,ACTIVE
15990,7280,Personal Loan,200400543,167548074,9.7,2024-12-07,2030-04-19,CURRENT,SBY01,ACTIVE
15991,4257,Working Capital,2154355021,642506161,9.83,2021-01-12,2027-10-23,CURRENT,BDG01,ACTIVE
15992,8476,Credit Card,67030418,30023127,23.77,2019-10-10,2028-05-20,CURRENT,YGY01,ACTIVE
15993,5293,Auto Loan,345853935,302821438,9.52,2021-03-28,2028-06-27,CURRENT,JKT01,ACTIVE
15994,7285,Mortgage,1755691288,50270037,6.68,2024-01-11,2026-01-28,CURRENT,YGY01,CLOSED
15995,9397,Credit Card,150826773,92140932,20.31,2016-02-04,2028-05-06,CURRENT,SMG01,ACTIVE
15996,1345,Mortgage,638786894,368494804,8.1,2019-09-07,2030-09-29,CURRENT,BDG01,ACTIVE
15997,5736,Personal Loan,356162701,270263433,9.23,2016-11-04,2027-01-23,CURRENT,MDN01,ACTIVE
15998,9718,Mortgage,1445121626,1288341668,5.02,2017-09-14,2030-08-05,CURRENT,MDN01,ACTIVE
15999,5865,Credit Card,70812695,41800932,24.36,2023-04-24,2027-07-09,CURRENT,SMG01,ACTIVE
16000,6074,Mortgage,394193666,313777743,8.7,2025-04-17,2039-03-11,CURRENT,YGY01,ACTIVE
16001,2614,Personal Loan,121825525,77633520,10.5,2022-04-23,2028-04-21,CURRENT,JKT02,ACTIVE
16002,963,Mortgage,1592919284,1301426182,5.98,2022-10-28,2027-11-25,CURRENT,SMG01,ACTIVE
16003,6731,Mortgage,711633211,598239693,5.99,2016-08-08,2035-07-03,CURRENT,MDN01,ACTIVE
16004,6284,Mortgage,1438800829,694728717,7.32,2017-09-28,2026-09-18,CURRENT,SMG01,ACTIVE
16005,2267,Personal Loan,348701456,8604637,13.55,2025-10-03,2026-03-22,CURRENT,YGY01,CLOSED
16006,7275,Mortgage,1357304137,6579692,5.23,2018-05-19,2026-01-18,CURRENT,JKT01,CLOSED
16007,1008,Credit Card,123543326,57867912,23.31,2021-10-31,2027-04-13,SPECIAL_MENTION,JKT02,RESTRUCTURED
16008,3398,Personal Loan,136716526,128375236,13.97,2024-02-23,2030-06-01,CURRENT,SMG01,ACTIVE
16009,3199,Working Capital,155386316,112969633,8.6,2017-07-18,2028-05-06,SUBSTANDARD,MDN01,RESTRUCTURED
16010,8659,Personal Loan,66025353,46194412,13.08,2024-12-31,2030-09-27,CURRENT,SBY01,ACTIVE
16011,4545,Personal Loan,80558220,56665542,10.0,2018-12-26,2026-05-18,CURRENT,BDG01,ACTIVE
16012,9689,Personal Loan,67715342,56046158,8.71,2020-04-01,2027-12-22,CURRENT,JKT01,ACTIVE
16013,1719,Auto Loan,155902833,115840092,8.87,2022-07-02,2028-08-25,CURRENT,JKT01,ACTIVE
16014,8798,Mortgage,580404860,1963526,5.97,2022-12-27,2025-12-12,CURRENT,YGY01,CLOSED
16015,3489,Personal Loan,33917874,13955102,15.8,2025-01-31,2031-04-04,CURRENT,SMG01,ACTIVE
16016,1387,Mortgage,1554742393,24368620,8.36,2024-02-14,2025-12-17,CURRENT,JKT02,CLOSED
16017,7028,Credit Card,55442608,30140371,20.11,2024-01-10,2027-12-26,CURRENT,JKT02,ACTIVE
16018,7456,Credit Card,72315077,29311876,19.62,2023-05-18,2028-02-20,CURRENT,JKT02,ACTIVE
16019,9908,Working Capital,359522442,232381816,9.64,2024-12-15,2026-06-18,CURRENT,BDG01,ACTIVE
16020,6310,Auto Loan,231720047,159111209,7.49,2021-11-13,2028-02-10,CURRENT,SMG01,ACTIVE
16021,2263,Personal Loan,95581373,69793325,11.97,2025-05-17,2031-12-05,DOUBTFUL,JKT01,ACTIVE
16022,8131,Mortgage,1032320557,892085924,6.04,2022-09-18,2037-11-06,CURRENT,JKT01,ACTIVE
16023,768,Working Capital,1280062164,789209237,10.42,2025-08-30,2029-05-11,CURRENT,JKT02,ACTIVE
16024,7579,Working Capital,1521131059,588917368,13.35,2018-11-21,2028-03-06,CURRENT,YGY01,ACTIVE
16025,3917,Working Capital,1033093418,688755579,9.83,2019-07-01,2028-04-20,CURRENT,JKT01,ACTIVE
16026,7349,Mortgage,716910016,295077127,6.62,2018-04-13,2029-08-28,SUBSTANDARD,SBY01,ACTIVE
16027,801,Mortgage,1371429170,1002208558,7.3,2020-02-21,2027-09-12,CURRENT,SMG01,ACTIVE
16028,3063,Credit Card,41201215,17312612,18.24,2022-03-07,2027-03-30,CURRENT,JKT01,ACTIVE
16029,1955,Mortgage,1358216931,616423544,6.3,2021-08-02,2030-04-26,CURRENT,JKT01,ACTIVE
16030,5608,Working Capital,2698964937,1383107370,13.08,2017-04-14,2027-02-12,SPECIAL_MENTION,JKT01,ACTIVE
16031,4832,Credit Card,103827170,66998392,18.5,2017-04-06,2026-06-06,DOUBTFUL,JKT01,ACTIVE
16032,1170,Working Capital,1018077622,748955428,9.11,2019-06-06,2027-01-16,DOUBTFUL,YGY01,RESTRUCTURED
16033,4463,Mortgage,1222647520,959071784,7.18,2023-10-05,2032-01-25,CURRENT,BDG01,ACTIVE
16034,9042,Auto Loan,322746345,128344216,7.56,2019-01-27,2026-11-27,SPECIAL_MENTION,YGY01,RESTRUCTURED
16035,7278,Personal Loan,151294895,102540211,10.52,2021-01-06,2026-05-26,CURRENT,BDG01,ACTIVE
16036,3143,Mortgage,255161681,129257648,9.67,2024-03-12,2041-07-20,CURRENT,YGY01,ACTIVE
16037,421,Working Capital,2336247975,1860880614,9.65,2017-12-07,2026-06-30,SPECIAL_MENTION,MDN01,ACTIVE
16038,4726,Auto Loan,297337526,143380902,11.64,2023-05-10,2029-09-08,CURRENT,JKT02,ACTIVE
16039,4492,Credit Card,48591194,572600,23.89,2021-02-10,2023-07-17,CURRENT,JKT02,CLOSED
16040,4428,Personal Loan,127005017,74350533,14.94,2024-08-11,2031-11-11,CURRENT,MDN01,ACTIVE
16041,8334,Mortgage,1238938744,1131577299,9.11,2022-03-31,2039-04-20,CURRENT,YGY01,ACTIVE
16042,6446,Mortgage,1800636766,1147837419,5.27,2016-09-16,2026-07-14,CURRENT,YGY01,ACTIVE
16043,2747,Credit Card,75248159,33642698,19.45,2023-01-16,2027-11-23,CURRENT,JKT01,ACTIVE
16044,7471,Working Capital,182677407,125173146,11.89,2016-12-17,2027-11-05,SPECIAL_MENTION,BDG01,ACTIVE
16045,2793,Working Capital,1087062514,4630118,12.3,2016-11-14,2021-06-04,CURRENT,JKT01,CLOSED
16046,6968,Credit Card,48940325,1205657,24.13,2020-11-14,2025-03-29,CURRENT,JKT02,CLOSED
16047,1768,Personal Loan,133279285,93232434,16.88,2017-01-31,2027-05-14,CURRENT,JKT01,ACTIVE
16048,3497,Personal Loan,63488437,28771,15.82,2017-09-27,2025-06-04,CURRENT,MDN01,CLOSED
16049,5211,Credit Card,39581478,19631052,23.95,2021-03-15,2027-05-03,CURRENT,YGY01,ACTIVE
16050,2667,Auto Loan,187239582,158401477,8.76,2022-09-10,2028-11-29,CURRENT,JKT02,ACTIVE
16051,4397,Mortgage,930794354,829653047,6.07,2021-06-02,2034-07-28,CURRENT,SMG01,ACTIVE
16052,5302,Working Capital,410922424,293280491,7.85,2019-07-03,2027-01-18,DOUBTFUL,BDG01,ACTIVE
16053,4560,Credit Card,44769894,30491281,22.32,2020-06-30,2026-06-07,SPECIAL_MENTION,MDN01,ACTIVE
16054,4306,Mortgage,829745782,532610538,8.45,2024-03-02,2037-09-29,CURRENT,MDN01,ACTIVE
16055,3886,Personal Loan,230748767,92139375,15.77,2022-04-21,2027-03-19,CURRENT,JKT02,ACTIVE
16056,2959,Auto Loan,308792870,147836104,8.04,2022-12-21,2026-08-05,CURRENT,YGY01,ACTIVE
16057,3346,Mortgage,1391525270,971351633,9.11,2024-11-19,2033-08-09,CURRENT,SMG01,ACTIVE
16058,164,Working Capital,1284440732,26326369,8.9,2022-03-29,2024-10-16,CURRENT,SBY01,CLOSED
16059,3449,Credit Card,65041188,52142893,18.77,2019-09-26,2027-10-16,CURRENT,BDG01,ACTIVE
16060,4888,Mortgage,1238234583,704469436,6.83,2016-08-13,2036-07-09,CURRENT,YGY01,ACTIVE
16061,4007,Auto Loan,489881072,3807854,8.68,2017-04-07,2021-04-03,CURRENT,YGY01,CLOSED
16062,1188,Credit Card,22103052,20257683,20.24,2016-08-02,2028-04-19,CURRENT,SBY01,ACTIVE
16063,2384,Personal Loan,154768126,1464328,13.17,2016-11-17,2019-05-28,CURRENT,BDG01,CLOSED
16064,103,Working Capital,2497776254,32703406,11.64,2024-03-06,2026-02-03,CURRENT,JKT02,CLOSED
16065,8895,Personal Loan,198358702,140486994,14.65,2022-12-16,2027-05-19,CURRENT,SMG01,ACTIVE
16066,6846,Personal Loan,100661548,52499790,17.1,2019-08-08,2028-04-25,CURRENT,BDG01,ACTIVE
16067,5238,Mortgage,555829098,393093020,6.84,2018-04-23,2026-06-11,CURRENT,BDG01,ACTIVE
16068,3584,Auto Loan,356738037,331876311,11.0,2022-04-01,2028-08-28,SPECIAL_MENTION,JKT02,RESTRUCTURED
16069,6770,Credit Card,61561102,51490123,22.13,2023-10-24,2027-10-21,SPECIAL_MENTION,JKT02,ACTIVE
16070,4592,Personal Loan,163259405,1366500,9.52,2023-10-30,2026-02-25,CURRENT,SBY01,CLOSED
16071,7796,Mortgage,1380729660,1125091543,8.9,2016-02-03,2028-01-17,CURRENT,BDG01,ACTIVE
16072,18,Personal Loan,63877415,46106909,15.9,2020-08-27,2027-04-18,CURRENT,SMG01,ACTIVE
16073,7144,Auto Loan,593975929,483888387,6.84,2017-07-06,2027-03-12,CURRENT,JKT02,ACTIVE
16074,8531,Mortgage,1043002583,694755531,10.78,2016-03-27,2027-04-04,CURRENT,YGY01,ACTIVE
16075,4761,Working Capital,328999179,10136947,11.36,2018-05-13,2021-03-20,CURRENT,MDN01,CLOSED
16076,5684,Credit Card,50649930,33504429,19.81,2017-08-22,2026-12-30,CURRENT,MDN01,ACTIVE
16077,1354,Mortgage,1628711038,1190335088,8.04,2025-04-29,2040-07-01,CURRENT,SBY01,ACTIVE
16078,3568,Personal Loan,125518254,91603072,11.34,2022-09-29,2029-04-02,CURRENT,JKT02,ACTIVE
16079,5271,Personal Loan,42427566,20714280,8.72,2022-04-06,2026-12-24,CURRENT,JKT02,ACTIVE
16080,3633,Credit Card,63608748,43432622,21.92,2024-07-03,2029-05-30,CURRENT,SBY01,ACTIVE
16081,4075,Credit Card,62684583,26805045,20.67,2017-03-23,2026-08-28,CURRENT,MDN01,ACTIVE
16082,2390,Mortgage,833914807,528050512,10.44,2018-01-17,2027-12-27,CURRENT,SMG01,ACTIVE
16083,9920,Personal Loan,91217903,55990373,13.73,2022-09-10,2027-10-30,CURRENT,YGY01,ACTIVE
16084,606,Mortgage,1592704252,768797857,5.77,2023-11-22,2031-06-30,SPECIAL_MENTION,JKT02,ACTIVE
16085,2241,Auto Loan,182040920,162040274,8.03,2024-06-23,2030-09-27,CURRENT,JKT02,ACTIVE
16086,211,Auto Loan,296009090,225014149,7.12,2019-03-02,2027-01-08,CURRENT,SBY01,ACTIVE
16087,4803,Mortgage,927713791,598039907,7.97,2018-11-27,2028-08-02,CURRENT,BDG01,ACTIVE
16088,7853,Credit Card,73077445,40260169,19.01,2017-07-26,2027-11-21,SUBSTANDARD,JKT02,RESTRUCTURED
16089,6421,Credit Card,53123217,43281932,22.58,2025-12-25,2028-01-22,CURRENT,SMG01,ACTIVE
16090,2509,Credit Card,35329513,25761643,21.09,2019-10-06,2026-06-09,CURRENT,SMG01,ACTIVE
16091,553,Credit Card,32880344,15334698,19.04,2016-07-24,2026-06-09,SPECIAL_MENTION,YGY01,ACTIVE
16092,4216,Credit Card,241263182,122614,21.63,2019-02-12,2021-02-13,CURRENT,JKT02,CLOSED
16093,6295,Working Capital,199182424,94898904,9.31,2024-03-02,2027-03-21,CURRENT,JKT01,ACTIVE
16094,8231,Personal Loan,149330844,46116688,8.5,2024-10-20,2032-03-15,CURRENT,SBY01,ACTIVE
16095,8447,Auto Loan,243312213,190637655,6.53,2018-02-15,2026-11-08,DOUBTFUL,BDG01,ACTIVE
16096,5640,Mortgage,1125084848,511552525,9.85,2025-09-06,2045-06-04,CURRENT,JKT02,ACTIVE
16097,3790,Personal Loan,264424247,173219599,13.31,2017-11-15,2026-05-23,CURRENT,SMG01,ACTIVE
16098,9318,Personal Loan,447072001,208971951,11.34,2024-03-31,2027-04-06,CURRENT,BDG01,ACTIVE
16099,2157,Personal Loan,104855417,75725161,10.37,2017-08-27,2028-04-14,CURRENT,SBY01,ACTIVE
16100,2955,Working Capital,695461816,437584834,13.63,2020-08-27,2028-03-10,CURRENT,JKT01,ACTIVE
16101,2754,Mortgage,800332655,393042163,8.97,2018-11-14,2030-03-24,CURRENT,JKT01,ACTIVE
16102,1113,Credit Card,54868309,37461621,18.64,2020-07-07,2026-12-10,SPECIAL_MENTION,JKT02,ACTIVE
16103,937,Working Capital,392030685,293428352,11.49,2016-03-20,2027-05-23,CURRENT,JKT01,ACTIVE
16104,2999,Mortgage,669492026,468716315,7.19,2025-11-03,2033-02-02,CURRENT,SBY01,ACTIVE
16105,4966,Working Capital,853643756,538932778,12.45,2019-01-16,2028-05-21,SPECIAL_MENTION,YGY01,RESTRUCTURED
16106,942,Credit Card,74731709,48071887,20.98,2022-06-15,2027-03-23,SPECIAL_MENTION,BDG01,ACTIVE
16107,9898,Mortgage,932149914,22334902,6.22,2025-11-11,2026-02-18,CURRENT,JKT01,CLOSED
16108,5381,Working Capital,362420270,241643256,10.02,2018-06-18,2028-07-09,CURRENT,SMG01,ACTIVE
16109,8240,Credit Card,74702067,55093958,22.03,2023-03-16,2026-09-26,SPECIAL_MENTION,JKT01,ACTIVE
16110,3468,Credit Card,82802234,56096168,20.39,2024-10-17,2027-12-18,CURRENT,MDN01,ACTIVE
16111,7792,Working Capital,604333609,371341314,10.94,2016-10-17,2027-11-23,SUBSTANDARD,JKT01,RESTRUCTURED
16112,8050,Personal Loan,220519718,158238773,16.76,2017-06-08,2027-01-18,CURRENT,JKT01,ACTIVE
16113,9057,Auto Loan,203118442,153023794,8.15,2021-03-17,2028-07-31,CURRENT,YGY01,ACTIVE
16114,1795,Personal Loan,122450364,82971449,13.4,2016-09-14,2028-01-30,CURRENT,SBY01,ACTIVE
16115,9823,Auto Loan,367623713,184923751,5.91,2021-04-07,2028-03-31,CURRENT,BDG01,ACTIVE
16116,4781,Personal Loan,64841860,28487411,14.25,2019-06-27,2028-02-23,CURRENT,SMG01,ACTIVE
16117,9653,Auto Loan,174185936,103454249,11.17,2020-01-08,2027-04-14,SPECIAL_MENTION,JKT02,ACTIVE
16118,8200,Auto Loan,236734313,179503191,10.04,2025-09-12,2032-07-20,CURRENT,BDG01,ACTIVE
16119,7253,Mortgage,1270089416,581444071,8.52,2024-04-10,2031-12-11,CURRENT,JKT02,ACTIVE
16120,7326,Credit Card,102332083,89937956,22.61,2020-07-29,2028-08-25,CURRENT,JKT02,ACTIVE
16121,7993,Auto Loan,123485006,90380098,9.61,2025-10-01,2033-08-17,CURRENT,SBY01,ACTIVE
16122,4190,Credit Card,144448266,102907266,23.06,2016-07-11,2026-08-10,CURRENT,SBY01,ACTIVE
16123,5652,Personal Loan,286106961,405522,10.13,2024-07-17,2026-02-25,CURRENT,MDN01,CLOSED
16124,2777,Personal Loan,45487989,33371221,10.57,2024-12-28,2029-12-11,SPECIAL_MENTION,JKT02,ACTIVE
16125,8611,Credit Card,33950911,17742928,19.04,2023-12-03,2027-09-21,CURRENT,SMG01,ACTIVE
16126,9865,Mortgage,1106714935,675051312,6.72,2023-08-08,2029-12-02,CURRENT,SMG01,ACTIVE
16127,4080,Working Capital,318024420,188444891,8.0,2018-07-05,2027-01-15,SPECIAL_MENTION,SBY01,RESTRUCTURED
16128,1017,Personal Loan,252616164,136129818,8.05,2019-01-05,2028-09-09,CURRENT,BDG01,ACTIVE
16129,479,Credit Card,60951355,40315673,18.64,2018-09-13,2026-06-18,CURRENT,JKT01,ACTIVE
16130,23,Personal Loan,178380624,113842192,8.72,2021-02-21,2026-07-20,SUBSTANDARD,YGY01,RESTRUCTURED
16131,8728,Credit Card,145086556,86553147,17.67,2018-05-06,2027-01-11,CURRENT,SBY01,ACTIVE
16132,6700,Mortgage,2025415826,1052292845,6.16,2024-04-09,2038-08-13,CURRENT,SBY01,ACTIVE
16133,4197,Working Capital,1174391719,25536204,7.17,2017-03-17,2023-12-20,CURRENT,SMG01,CLOSED
16134,3900,Personal Loan,112225497,102031860,11.27,2025-07-21,2033-05-14,CURRENT,SBY01,ACTIVE
16135,9891,Mortgage,1567738369,3999043,6.18,2018-07-03,2026-01-07,CURRENT,MDN01,CLOSED
16136,716,Auto Loan,415725633,308163921,8.11,2016-10-21,2028-03-31,CURRENT,YGY01,ACTIVE
16137,8437,Personal Loan,52080036,25167184,15.68,2024-08-23,2029-01-28,SPECIAL_MENTION,SBY01,ACTIVE
16138,4511,Personal Loan,107931509,69855823,16.16,2024-10-21,2028-08-12,DOUBTFUL,SBY01,RESTRUCTURED
16139,8973,Working Capital,1450031799,30494305,11.75,2024-11-29,2026-02-23,CURRENT,JKT01,CLOSED
16140,1234,Mortgage,635902643,6722449,8.02,2023-11-07,2025-12-07,CURRENT,JKT02,CLOSED
16141,5189,Mortgage,1156185127,32723682,5.37,2023-07-09,2025-12-21,CURRENT,SMG01,CLOSED
16142,5171,Personal Loan,86089646,46124631,14.69,2019-09-01,2027-05-07,CURRENT,JKT02,ACTIVE
16143,1596,Mortgage,651500313,507845211,6.31,2016-06-25,2028-03-24,CURRENT,SMG01,ACTIVE
16144,4527,Personal Loan,65629109,58478367,14.27,2024-12-06,2029-12-18,CURRENT,MDN01,ACTIVE
16145,3704,Working Capital,561027923,200920879,10.53,2017-05-24,2027-12-11,CURRENT,SMG01,ACTIVE
16146,613,Credit Card,120410547,64895683,22.37,2016-11-21,2027-04-15,SPECIAL_MENTION,SBY01,ACTIVE
16147,5705,Credit Card,82610668,53386773,20.62,2024-04-24,2027-04-15,CURRENT,BDG01,ACTIVE
16148,5700,Personal Loan,101559674,54743327,9.98,2024-07-08,2028-02-11,CURRENT,JKT02,ACTIVE
16149,7816,Working Capital,892905258,509214445,12.27,2020-09-21,2028-08-08,CURRENT,MDN01,ACTIVE
16150,8307,Working Capital,975631127,696465800,11.28,2021-05-12,2026-05-29,SPECIAL_MENTION,JKT02,ACTIVE
16151,7149,Mortgage,1170700189,748844477,8.82,2021-10-18,2030-12-31,CURRENT,BDG01,ACTIVE
16152,3996,Mortgage,1973185437,1635749446,5.87,2022-12-23,2029-09-09,SPECIAL_MENTION,MDN01,ACTIVE
16153,2551,Personal Loan,74373897,31812160,13.78,2018-12-18,2027-05-22,CURRENT,YGY01,ACTIVE
16154,7039,Auto Loan,448359223,292098617,11.03,2025-09-15,2029-10-13,CURRENT,SMG01,ACTIVE
16155,5535,Credit Card,137423383,61501759,19.92,2017-04-12,2028-03-21,CURRENT,JKT02,ACTIVE
16156,5131,Credit Card,76264004,49878112,18.55,2024-04-15,2027-08-02,SPECIAL_MENTION,YGY01,ACTIVE
16157,6427,Personal Loan,134857614,46664635,11.27,2020-03-31,2028-03-09,CURRENT,JKT01,ACTIVE
16158,2003,Working Capital,2101394830,1645964047,12.67,2023-10-31,2028-02-03,CURRENT,BDG01,ACTIVE
16159,2456,Personal Loan,87545469,28930212,8.66,2020-06-16,2026-07-12,CURRENT,MDN01,ACTIVE
16160,4802,Auto Loan,232468260,137293621,8.16,2017-07-03,2026-12-26,CURRENT,BDG01,ACTIVE
16161,6501,Auto Loan,198519973,135772828,10.03,2025-10-03,2031-11-29,CURRENT,MDN01,ACTIVE
16162,5673,Mortgage,1515272646,912986057,5.83,2018-02-18,2029-03-06,CURRENT,YGY01,ACTIVE
16163,3076,Personal Loan,108142603,50733446,9.05,2018-08-08,2028-05-11,CURRENT,JKT02,ACTIVE
16164,5843,Auto Loan,248174332,179281857,6.98,2025-05-07,2033-01-09,CURRENT,SBY01,ACTIVE
16165,4886,Personal Loan,77890065,1488363,17.26,2024-04-30,2026-01-03,CURRENT,MDN01,CLOSED
16166,5569,Mortgage,672851634,361145959,6.88,2021-08-09,2028-08-11,CURRENT,BDG01,ACTIVE
16167,3915,Auto Loan,425271780,251641148,9.29,2021-02-02,2026-08-28,SUBSTANDARD,MDN01,ACTIVE
16168,560,Auto Loan,293812678,5371437,8.57,2021-02-15,2024-02-26,CURRENT,MDN01,CLOSED
16169,7433,Credit Card,18494918,15683215,20.51,2018-07-21,2027-12-30,SPECIAL_MENTION,MDN01,ACTIVE
16170,4316,Working Capital,656119928,478307922,12.56,2022-08-17,2026-09-22,CURRENT,JKT01,ACTIVE
16171,7137,Credit Card,59280527,31740880,19.72,2017-06-02,2028-04-29,CURRENT,YGY01,ACTIVE
16172,5702,Personal Loan,82744572,63920052,15.42,2025-08-18,2033-03-18,CURRENT,JKT01,ACTIVE
16173,9149,Auto Loan,390333653,258405270,9.93,2019-03-22,2026-09-14,CURRENT,JKT02,ACTIVE
16174,3291,Personal Loan,55666630,38377604,16.96,2016-04-26,2028-06-24,CURRENT,JKT02,ACTIVE
16175,7161,Credit Card,128253271,33197881,21.52,2022-01-10,2026-08-03,CURRENT,SMG01,ACTIVE
16176,8114,Mortgage,1942392489,1049224138,8.53,2021-01-28,2028-04-07,SPECIAL_MENTION,JKT02,ACTIVE
16177,1864,Mortgage,1738992865,989658446,8.45,2016-11-28,2035-09-30,CURRENT,JKT02,ACTIVE
16178,8832,Auto Loan,356162712,298209702,6.86,2016-09-26,2026-07-10,CURRENT,SMG01,ACTIVE
16179,4484,Credit Card,110844647,75689625,23.17,2016-02-07,2027-05-11,CURRENT,JKT02,ACTIVE
16180,6696,Personal Loan,129963827,56182318,12.59,2024-12-12,2029-01-27,CURRENT,MDN01,ACTIVE
16181,6947,Working Capital,1241748765,951433878,12.04,2016-10-05,2027-11-13,CURRENT,YGY01,ACTIVE
16182,7674,Personal Loan,129753326,86067389,14.85,2024-08-26,2030-11-08,CURRENT,JKT01,ACTIVE
16183,8852,Mortgage,750862876,542120129,10.12,2021-05-11,2032-06-25,CURRENT,SBY01,ACTIVE
16184,9701,Mortgage,1896121778,1276958062,7.59,2019-06-05,2030-06-03,CURRENT,JKT02,ACTIVE
16185,667,Personal Loan,167046348,86543723,8.2,2022-01-26,2027-11-18,SPECIAL_MENTION,MDN01,RESTRUCTURED
16186,2272,Personal Loan,171983596,169038,12.26,2025-01-09,2025-12-24,CURRENT,SMG01,CLOSED
16187,427,Credit Card,42691760,831618,20.51,2020-08-21,2025-02-26,CURRENT,SBY01,CLOSED
16188,9424,Mortgage,1531744226,920395847,6.89,2024-07-18,2039-09-11,SUBSTANDARD,JKT01,ACTIVE
16189,3939,Mortgage,1076743069,758491436,7.57,2023-11-11,2036-06-08,CURRENT,YGY01,ACTIVE
16190,7037,Personal Loan,164973203,95868486,15.35,2019-12-30,2026-09-28,CURRENT,SMG01,ACTIVE
16191,8025,Auto Loan,357629586,227213453,6.95,2018-08-28,2028-08-16,SPECIAL_MENTION,YGY01,ACTIVE
16192,4418,Auto Loan,199977665,2550441,6.49,2021-06-23,2025-12-25,CURRENT,YGY01,CLOSED
16193,4980,Personal Loan,132496314,103329278,15.4,2022-07-26,2027-12-04,CURRENT,JKT02,ACTIVE
16194,8061,Mortgage,536441421,192534767,9.21,2016-03-12,2027-11-30,CURRENT,YGY01,ACTIVE
16195,1316,Credit Card,35695597,25307947,23.55,2018-08-03,2027-04-04,SUBSTANDARD,JKT01,ACTIVE
16196,8272,Mortgage,1168362309,675554439,8.81,2019-06-24,2031-05-09,CURRENT,MDN01,ACTIVE
