transaction_id,customer_id,account_id,transaction_timestamp,transaction_date,transaction_type,channel,amount,currency_code,merchant_category,merchant_name,origin_city,destination_city,origin_branch_code,device_id,device_os,ip_address,network_type,is_new_device,is_foreign_ip,customer_segment,customer_age,account_tenure_days,days_since_last_txn,txn_count_1d,txn_count_7d,txn_amount_1d,txn_amount_7d,avg_txn_amount_30d,amount_vs_avg_30d_ratio,is_round_amount,is_night_txn,is_weekend_txn,failed_login_count_24h,beneficiary_bank,beneficiary_account_age_days,is_new_beneficiary,distance_from_home_km,velocity_risk_score,behavioral_risk_score,fraud_flag,fraud_reason
917298,3104,6805,2025-12-24 23:17:31,2025-12-24,cash_out,atm,8351466,IDR,atm_withdrawal,ATM Cash Withdrawal,Semarang,Surabaya,SMG01,EDC-03104-01,ATM,185.170.54.204,atm_network,0,1,Priority,53,4992,2,1,3,8351466,25905536,8777035.0,0.95,0,0,0,0,BNI,988,0,637.97,29.9,46.45,0,legitimate_activity
917299,7818,4869,2025-12-24 23:29:20,2025-12-24,topup,mobile_app,2413818,IDR,game_credit,Game Vault,Jakarta,Medan,JKT01,MOB-07818-01,Android,36.71.39.21,wifi,0,0,SME,42,527,2,1,3,2413818,95955652,46770917.0,0.05,0,0,0,1,CIMB Niaga,176,1,1447.46,29.8,50.15,0,legitimate_activity
917300,2161,17368,2025-12-24 23:49:54,2025-12-24,card_payment,mobile_app,15000000,IDR,travel,Traveloka Merchant,Bandung,Medan,BDG01,MOB-02161-02,Android,114.132.112.164,cellular,1,0,Priority,53,5329,1,1,3,15000000,326872527,155936263.5,0.1,1,0,0,2,BRI,27,1,1517.93,49.5,80.3,1,mule_pattern
917301,8847,11439,2025-12-24 23:52:10,2025-12-24,transfer,edc,791000000,IDR,wallet_transfer,Permata Transfer Hub,Semarang,Surabaya,SMG01,EDC-08847-02,POS,172.109.65.112,merchant_network,1,1,SME,42,1326,0,2,3,797460497,933396849,71198424.5,11.11,1,0,0,2,Permata,40,1,631.86,96.6,100.0,1,impossible_travel
917302,5087,1835,2025-12-25 00:00:29,2025-12-25,card_payment,edc,47000000,IDR,fnb,Rasa Nusantara,Surabaya,Yogyakarta,SBY01,EDC-05087-02,POS,172.203.211.47,merchant_network,1,1,SME,35,3844,2,1,3,47000000,283288891,118144445.5,0.4,1,1,0,2,CIMB Niaga,36,1,336.52,55.7,85.32,1,mule_pattern
917303,6988,13939,2025-12-25 00:02:32,2025-12-25,bill_payment,mobile_app,6500000,IDR,telecom,XL Reload,Medan,Medan,MDN01,MOB-06988-01,Android,139.108.104.227,cellular,1,0,Mass,39,4465,999,1,1,6500000,6500000,7143218.02,0.91,1,1,0,3,CIMB Niaga,34,1,3.02,58.84,60.78,1,new_device_high_amount
917304,4268,9706,2025-12-25 00:04:47,2025-12-25,card_payment,edc,70500000,IDR,fashion,Urban Style,Jakarta,Yogyakarta,JKT01,MOB-04268-01,POS,36.212.47.32,merchant_network,0,0,Priority,35,3966,3,1,3,70500000,148500947,39000473.5,1.81,1,1,0,4,BCA,70,0,571.91,68.34,39.83,1,new_device_high_amount
917305,4204,904204,2025-12-25 00:14:17,2025-12-25,card_payment,edc,35000000,IDR,fnb,Food Avenue,Semarang,Surabaya,SMG01,EDC-04204-01,POS,203.100.220.146,merchant_network,1,1,Mass,22,749,999,1,1,35000000,35000000,37760724.97,0.93,1,1,0,0,BSI,6,1,676.73,48.42,93.09,1,impossible_travel
917306,956,7616,2025-12-25 00:23:54,2025-12-25,cash_out,atm,536345,IDR,atm_withdrawal,ATM Cash Withdrawal,Yogyakarta,Medan,YGY01,INT-00956-01,ATM,180.215.121.55,atm_network,0,0,Mass,35,5746,2,1,3,536345,3375662,1419658.5,0.38,0,1,0,1,BSI,233,1,1794.56,36.12,51.14,0,legitimate_activity
917307,9908,10370,2025-12-25 00:27:36,2025-12-25,transfer,internet_banking,177000000,IDR,bank_transfer,CIMB Niaga Transfer Hub,Yogyakarta,Semarang,YGY01,INT-09908-02,Web,180.181.112.227,wifi,1,0,Priority,40,3653,0,2,2,191188688,191188688,25965302.1,6.82,1,1,0,7,CIMB Niaga,40,1,122.98,100.0,80.7,1,new_device_high_amount
917308,8122,14489,2025-12-25 00:33:41,2025-12-25,transfer,mobile_app,21531575,IDR,wallet_transfer,BSI Transfer Hub,Bandung,Bandung,BDG01,INT-08122-01,Android,114.33.4.21,wifi,0,0,Mass,28,2467,1,2,2,25744104,25744104,4212529.0,5.11,0,1,0,1,BSI,29,1,4.03,77.34,55.4,1,burst_transfer
917309,9109,5741,2025-12-25 00:44:03,2025-12-25,transfer,mobile_app,14243308,IDR,wallet_transfer,Mandiri Transfer Hub,Surabaya,Surabaya,SBY01,INT-09109-01,Android,120.65.92.91,wifi,0,0,Priority,34,450,1,2,4,107813654,163177569,49644753.67,0.29,0,1,0,1,Mandiri,38,1,18.24,44.46,29.2,0,legitimate_activity
917310,9423,3894,2025-12-25 00:45:09,2025-12-25,card_payment,edc,4198183,IDR,travel,Rail Ticket,Semarang,Semarang,SMG01,EDC-09423-01,POS,125.0.244.125,merchant_network,0,0,SME,23,1038,2,1,2,4198183,12763559,8565376.0,0.49,0,1,0,2,SeaBank,770,0,22.35,38.86,13.88,0,legitimate_activity
917311,5465,6720,2025-12-25 00:46:50,2025-12-25,cash_out,atm,35500000,IDR,atm_withdrawal,ATM Cash Withdrawal,Semarang,Surabaya,SMG01,ATM-05465-01,ATM,203.107.64.58,atm_network,1,1,Mass,44,5491,999,1,1,35500000,35500000,28442771.17,1.25,1,1,0,9,SeaBank,2,1,628.35,81.2,93.17,1,new_device_high_amount
917312,7133,907133,2025-12-25 00:48:49,2025-12-25,card_payment,mobile_app,919932,IDR,grocery,Daily Needs,Surabaya,Surabaya,SBY01,MOB-07133-01,Android,120.223.59.104,wifi,1,0,Mass,44,5518,999,1,1,919932,919932,760069.82,1.21,0,1,0,2,CIMB Niaga,134,1,20.38,40.54,50.0,0,legitimate_activity
917313,2558,902558,2025-12-25 00:49:26,2025-12-25,transfer,atm,5500000,IDR,wallet_transfer,Jago Transfer Hub,Jakarta,Semarang,JKT01,ATM-02558-01,ATM,36.118.28.159,atm_network,0,0,Mass,50,552,1,2,2,6326724,6326724,826724.0,6.65,1,1,0,1,Jago,859,0,438.9,67.5,39.93,0,legitimate_activity
917314,829,1964,2025-12-25 00:52:42,2025-12-25,cash_out,atm,54500000,IDR,atm_withdrawal,ATM Cash Withdrawal,Medan,Medan,MDN01,MOB-00829-01,ATM,118.219.0.81,atm_network,0,1,Priority,26,281,1,2,4,57559593,938952541,294817513.67,0.18,1,1,0,9,Mandiri,42,0,12.0,88.02,44.76,1,account_takeover
917315,8082,908082,2025-12-25 01:00:08,2025-12-25,cash_out,atm,12642243,IDR,atm_withdrawal,ATM Cash Withdrawal,Semarang,Semarang,SMG01,ATM-08082-01,ATM,43.242.63.176,atm_network,1,1,SME,39,3991,999,1,1,12642243,12642243,12782558.99,0.99,0,1,0,1,BSI,17,1,16.78,52.16,81.28,1,burst_transfer
917316,821,16731,2025-12-25 01:01:59,2025-12-25,cash_out,atm,14546786,IDR,cash_pickup,Cash Pickup Counter,Jakarta,Bandung,JKT01,ATM-00821-02,ATM,58.226.232.26,atm_network,1,1,Mass,58,2655,3,1,2,14546786,16388170,2483222.87,5.86,0,1,0,4,Mandiri,3,1,673.95,83.34,100.0,1,new_device_high_amount
917317,7133,907133,2025-12-25 01:04:09,2025-12-25,cash_out,atm,6000000,IDR,atm_withdrawal,ATM Cash Withdrawal,Surabaya,Bandung,SBY01,ATM-07133-02,ATM,43.34.20.66,atm_network,1,1,Mass,44,5518,0,2,2,6919932,6919932,919932.0,6.52,1,1,0,3,BCA,29,0,699.09,89.98,94.27,1,burst_transfer
917318,2125,11109,2025-12-25 01:07:05,2025-12-25,transfer,atm,436500000,IDR,peer_transfer,BCA Transfer Hub,Jakarta,Jakarta,JKT01,ATM-02125-01,ATM,203.179.244.174,atm_network,1,1,Priority,34,5754,999,1,1,436500000,436500000,404552444.67,1.08,1,1,0,9,BCA,5,1,1.03,80.52,81.26,1,new_device_high_amount
917319,3002,17997,2025-12-25 01:07:56,2025-12-25,transfer,mobile_app,201000000,IDR,bank_transfer,BSI Transfer Hub,Yogyakarta,Yogyakarta,YGY01,MOB-03002-01,Android,185.118.7.147,cellular,0,1,Priority,60,2285,1,1,4,201000000,225772227,44983318.44,4.47,1,1,0,7,BSI,25,1,4.21,90.68,73.49,1,account_takeover
917320,5453,4067,2025-12-25 01:12:47,2025-12-25,bill_payment,mobile_app,5677771,IDR,telecom,Indosat Billing,Semarang,Semarang,SMG01,ATM-05453-02,Android,125.40.160.13,wifi,0,0,SME,46,4448,2,1,6,5677771,1391875727,235032992.67,0.02,0,1,0,0,BCA,1177,0,6.24,34.78,12.17,0,legitimate_activity
917321,6335,18283,2025-12-25 01:13:24,2025-12-25,transfer,internet_banking,11403840,IDR,peer_transfer,Mandiri Transfer Hub,Bandung,Bandung,BDG01,INT-06335-01,Web,114.160.14.172,wifi,1,0,Mass,57,2127,999,1,1,11403840,11403840,11176339.6,1.02,0,1,0,0,Mandiri,82,1,15.86,32.78,49.35,0,legitimate_activity
917322,83,17493,2025-12-25 01:17:17,2025-12-25,cash_out,atm,30245920,IDR,atm_withdrawal,ATM Cash Withdrawal,Yogyakarta,Semarang,YGY01,ATM-00083-01,ATM,172.234.144.213,atm_network,1,1,Mass,62,4551,999,1,1,30245920,30245920,29418197.46,1.03,0,1,0,3,CIMB Niaga,9,1,132.42,59.32,83.5,1,new_device_high_amount
917323,2408,17596,2025-12-25 01:20:30,2025-12-25,topup,mobile_app,3025360,IDR,mobile_topup,Pulsa Instan,Medan,Medan,MDN01,MOB-02408-01,iOS,43.222.85.230,cellular,0,1,Priority,56,4796,1,1,4,3025360,451083518,149352719.33,0.02,0,1,0,2,SeaBank,792,0,6.86,39.38,32.18,0,legitimate_activity
917324,1388,15059,2025-12-25 01:20:40,2025-12-25,transfer,internet_banking,339250395,IDR,peer_transfer,SeaBank Transfer Hub,Medan,Medan,MDN01,EDC-01388-01,Web,103.1.65.164,wifi,0,1,SME,61,2804,3,1,3,339250395,579075735,88619162.33,3.83,0,1,0,5,SeaBank,37,0,17.39,79.92,55.81,1,new_device_high_amount
917325,3067,13050,2025-12-25 01:25:45,2025-12-25,transfer,edc,7500000,IDR,peer_transfer,CIMB Niaga Transfer Hub,Yogyakarta,Yogyakarta,YGY01,EDC-03067-02,POS,180.26.44.25,merchant_network,1,0,Mass,65,491,1,2,2,8172138,8172138,672138.0,11.16,1,1,0,3,CIMB Niaga,36,1,7.65,100.0,88.14,1,burst_transfer
917326,2161,10848,2025-12-25 01:26:34,2025-12-25,topup,internet_banking,10000000,IDR,e_wallet,DANA Topup,Bandung,Jakarta,BDG01,INT-02161-03,Web,114.223.184.213,cellular,1,0,Priority,53,5330,1,2,4,25000000,336872527,108957509.0,0.09,1,1,0,5,Mandiri,22,1,682.03,73.66,70.67,1,new_device_high_amount
917327,7762,907762,2025-12-25 01:29:05,2025-12-25,card_payment,internet_banking,2391284,IDR,travel,SkyFly,Semarang,Semarang,SMG01,MOB-07762-01,Web,125.114.187.171,wifi,0,0,Mass,63,4608,3,1,3,2391284,38355304,17982010.0,0.13,0,1,0,1,Mandiri,522,0,2.05,35.12,12.43,0,legitimate_activity
917328,160,900160,2025-12-25 01:31:43,2025-12-25,transfer,internet_banking,84224263,IDR,bank_transfer,BSI Transfer Hub,Semarang,Semarang,SMG01,MOB-00160-01,Web,103.43.139.180,cellular,0,1,Mass,43,2873,1,2,2,84743301,84743301,13598657.94,6.19,0,1,0,6,BSI,2,1,9.08,99.16,78.74,1,new_device_high_amount
917329,3772,12757,2025-12-25 01:38:33,2025-12-25,card_payment,edc,2500000,IDR,travel,Traveloka Merchant,Surabaya,Surabaya,SBY01,EDC-03772-01,POS,185.25.42.219,merchant_network,0,1,Priority,50,690,0,2,2,4000000,4000000,1500000.0,1.67,1,1,0,8,Mandiri,9,1,8.73,88.08,65.17,1,account_takeover
917330,4421,13417,2025-12-25 01:41:04,2025-12-25,card_payment,edc,85685617,IDR,fnb,Food Avenue,Bandung,Bandung,BDG01,EDC-04421-02,POS,114.212.235.96,merchant_network,1,0,Priority,33,919,0,2,3,146823929,150892064,32603223.5,2.63,0,1,0,7,Mandiri,35,1,2.71,89.62,65.94,1,new_device_high_amount
917331,5945,11376,2025-12-25 01:43:35,2025-12-25,transfer,internet_banking,351844590,IDR,peer_transfer,BRI Transfer Hub,Semarang,Semarang,SMG01,INT-05945-02,Web,43.177.43.65,cellular,1,1,SME,52,5662,2,1,3,351844590,370130589,9142999.5,38.48,0,1,0,2,BRI,20,1,14.34,94.1,100.0,1,burst_transfer
917332,3002,17997,2025-12-25 01:52:56,2025-12-25,cash_out,atm,70500000,IDR,cash_pickup,Cash Pickup Counter,Yogyakarta,Medan,YGY01,MOB-03002-01,ATM,185.174.109.82,atm_network,0,1,Priority,60,2285,0,3,5,272772227,296272227,56443056.75,1.25,1,1,0,0,CIMB Niaga,27,1,1828.19,69.5,85.75,1,impossible_travel
917333,3392,14505,2025-12-25 01:53:21,2025-12-25,transfer,internet_banking,355000000,IDR,wallet_transfer,CIMB Niaga Transfer Hub,Yogyakarta,Semarang,YGY01,INT-03392-04,Web,180.43.175.178,wifi,1,0,SME,62,3102,0,2,6,535608062,1212307831,171461566.2,2.07,1,1,0,8,CIMB Niaga,4,1,117.83,94.48,66.35,1,new_device_high_amount
917334,793,15359,2025-12-25 01:53:42,2025-12-25,cash_out,atm,6937663,IDR,atm_withdrawal,ATM Cash Withdrawal,Jakarta,Jakarta,JKT01,ATM-00793-03,ATM,36.56.123.26,atm_network,1,0,Mass,52,4114,2,1,4,6937663,23312375,5458237.33,1.27,0,1,0,9,Mandiri,29,1,12.23,84.88,62.03,1,new_device_high_amount
917335,3364,8081,2025-12-25 01:54:34,2025-12-25,cash_out,atm,10000000,IDR,cash_pickup,Cash Pickup Counter,Surabaya,Jakarta,SBY01,ATM-03364-01,ATM,203.132.27.49,atm_network,1,1,Mass,33,3703,999,1,1,10000000,10000000,8547989.04,1.17,1,1,0,8,Mandiri,8,1,811.73,77.38,96.27,1,new_device_high_amount
917336,3480,12022,2025-12-25 01:59:05,2025-12-25,cash_out,branch,39500000,IDR,cash_pickup,Cash Pickup Counter,Yogyakarta,Bandung,YGY01,BRA-03480-01,Branch Terminal,58.120.30.129,branch_network,1,1,Priority,31,2913,999,1,1,39500000,39500000,37582377.64,1.05,1,1,0,4,Permata,8,1,369.09,62.9,87.86,1,new_device_high_amount
917337,763,7079,2025-12-25 01:59:07,2025-12-25,cash_out,mobile_app,100000000,IDR,atm_withdrawal,ATM Cash Withdrawal,Jakarta,Jakarta,JKT01,MOB-00763-02,Android,36.201.184.170,wifi,1,0,Priority,48,885,0,2,2,119935607,119935607,30418499.56,3.29,1,1,0,8,BSI,1,1,14.99,94.56,68.14,1,new_device_high_amount
917338,3926,17935,2025-12-25 02:03:22,2025-12-25,transfer,internet_banking,803000000,IDR,bank_transfer,CIMB Niaga Transfer Hub,Semarang,Yogyakarta,SMG01,INT-03926-01,Web,203.157.27.216,cellular,0,1,Priority,25,2317,0,3,4,814403189,851903189,165291474.42,4.86,1,1,0,5,CIMB Niaga,19,1,106.71,100.0,76.52,1,account_takeover
917339,6916,6669,2025-12-25 02:03:25,2025-12-25,card_payment,edc,8000000,IDR,fashion,Fashion Lane,Surabaya,Surabaya,SBY01,EDC-06916-01,POS,103.235.69.75,merchant_network,1,1,SME,52,2893,999,1,1,8000000,8000000,8470049.4,0.94,1,1,0,6,BRI,25,1,10.6,69.46,81.01,1,new_device_high_amount
917340,7427,9000,2025-12-25 02:13:17,2025-12-25,cash_out,atm,53385856,IDR,atm_withdrawal,ATM Cash Withdrawal,Jakarta,Jakarta,JKT01,MOB-07427-01,ATM,172.51.235.46,atm_network,0,1,SME,43,3284,2,1,4,53385856,76688422,9047985.04,5.9,0,1,0,5,Permata,21,1,21.83,89.4,78.1,1,new_device_high_amount
917341,9089,12683,2025-12-25 02:14:35,2025-12-25,transfer,mobile_app,8771079,IDR,wallet_transfer,Jago Transfer Hub,Yogyakarta,Yogyakarta,YGY01,MOB-09089-01,Android,180.81.129.29,wifi,1,0,Mass,29,1673,999,1,1,8771079,8771079,9133908.24,0.96,0,1,0,9,Jago,24,1,20.67,80.04,61.26,1,new_device_high_amount
917342,5239,18656,2025-12-25 02:20:17,2025-12-25,transfer,branch,127573275,IDR,peer_transfer,BRI Transfer Hub,Yogyakarta,Jakarta,YGY01,BRA-05239-01,Branch Terminal,203.199.92.100,branch_network,1,1,Mass,40,587,999,1,1,127573275,127573275,102131650.43,1.25,0,1,0,8,BRI,31,1,597.27,77.7,92.61,1,account_takeover
917343,892,6901,2025-12-25 02:26:36,2025-12-25,card_payment,edc,44757798,IDR,fashion,Kanvas Wear,Semarang,Yogyakarta,SMG01,EDC-00892-03,POS,125.127.152.140,merchant_network,1,0,Mass,44,5802,0,3,3,88757798,88757798,22000000.0,2.03,0,1,0,8,BNI,35,1,140.96,98.22,66.65,1,new_device_high_amount
917344,9447,5220,2025-12-25 02:26:52,2025-12-25,transfer,mobile_app,61383934,IDR,peer_transfer,Jago Transfer Hub,Surabaya,Surabaya,SBY01,MOB-09447-02,Android,58.207.243.87,wifi,1,1,Mass,27,1330,1,1,2,61383934,61742950,18311048.36,3.35,0,1,0,7,Jago,14,1,4.85,83.8,88.14,1,new_device_high_amount
917345,2219,12203,2025-12-25 02:30:56,2025-12-25,transfer,mobile_app,111500000,IDR,bank_transfer,SeaBank Transfer Hub,Medan,Semarang,MDN01,MOB-02219-01,iOS,139.238.167.38,cellular,1,0,SME,30,1161,999,1,1,111500000,111500000,93299295.09,1.2,1,1,0,6,SeaBank,2,1,656.44,70.5,73.54,1,new_device_high_amount
917346,9974,11596,2025-12-25 02:33:47,2025-12-25,card_payment,edc,96428009,IDR,electronics,Gadget Point,Semarang,Semarang,SMG01,EDC-09974-01,POS,58.181.149.205,merchant_network,1,1,SME,28,3198,999,1,1,96428009,96428009,97797065.37,0.99,0,1,0,6,CIMB Niaga,35,1,18.53,69.66,81.31,1,account_takeover
917347,7545,15698,2025-12-25 02:33:56,2025-12-25,topup,internet_banking,715873,IDR,game_credit,Topup Arena,Semarang,Semarang,SMG01,INT-07545-01,Web,125.200.36.73,cellular,1,0,Mass,28,1831,999,1,1,715873,715873,732170.14,0.98,0,1,0,1,Permata,34,1,19.84,36.12,49.3,0,legitimate_activity
917348,1182,13193,2025-12-25 02:34:21,2025-12-25,transfer,internet_banking,141500000,IDR,bank_transfer,BRI Transfer Hub,Yogyakarta,Surabaya,YGY01,INT-01182-02,Web,180.139.68.202,cellular,1,0,Priority,50,620,1,2,4,144000000,184943743,14481247.67,9.77,1,1,0,2,BRI,40,1,360.42,100.0,93.86,1,burst_transfer
917349,6676,2795,2025-12-25 02:35:47,2025-12-25,transfer,internet_banking,2089500000,IDR,bank_transfer,BCA Transfer Hub,Medan,Medan,MDN01,INT-06676-03,Web,139.140.185.126,cellular,1,0,SME,47,3128,2,1,3,2089500000,3360199224,635349612.0,3.29,1,1,0,5,BCA,16,1,22.93,77.76,68.29,1,new_device_high_amount
917350,6723,17284,2025-12-25 02:36:01,2025-12-25,transfer,atm,322285674,IDR,wallet_transfer,Permata Transfer Hub,Yogyakarta,Jakarta,YGY01,ATM-06723-02,ATM,180.253.75.171,atm_network,1,0,Priority,32,284,0,2,2,343285674,343285674,65969056.8,4.89,0,1,0,7,Permata,29,1,542.39,97.46,82.53,1,new_device_high_amount
917351,9625,14576,2025-12-25 02:37:00,2025-12-25,transfer,internet_banking,421500000,IDR,peer_transfer,Jago Transfer Hub,Surabaya,Yogyakarta,SBY01,INT-09625-03,Web,118.157.252.106,cellular,1,1,Priority,57,5685,3,1,4,421500000,1545652828,374717609.33,1.12,1,1,0,7,Jago,119,0,353.03,77.28,71.78,1,account_takeover
917352,3635,9044,2025-12-25 02:39:37,2025-12-25,transfer,mobile_app,78348093,IDR,peer_transfer,BNI Transfer Hub,Yogyakarta,Surabaya,YGY01,MOB-03635-01,iOS,203.245.217.209,cellular,1,1,Mass,34,2559,999,1,1,78348093,78348093,89602095.65,0.87,0,1,0,2,BNI,35,1,315.1,55.18,86.34,1,burst_transfer
917353,805,15863,2025-12-25 02:40:17,2025-12-25,transfer,mobile_app,16670445,IDR,peer_transfer,BSI Transfer Hub,Yogyakarta,Yogyakarta,YGY01,MOB-00805-02,iOS,180.14.33.113,wifi,1,0,Mass,49,1062,0,2,2,20886075,20886075,4215630.0,3.95,0,1,0,3,BSI,30,1,11.96,79.7,70.07,1,burst_transfer
917354,373,4540,2025-12-25 02:42:51,2025-12-25,cash_out,atm,54275810,IDR,atm_withdrawal,ATM Cash Withdrawal,Jakarta,Surabaya,JKT01,MOB-00373-02,ATM,36.182.184.17,atm_network,0,0,Priority,28,3233,0,2,4,57536899,238769346,61497845.33,0.88,0,1,0,2,BNI,18,1,780.31,66.32,56.83,1,burst_transfer
917355,8249,5916,2025-12-25 02:45:54,2025-12-25,bill_payment,internet_banking,9650595,IDR,insurance,Asuransi Sehat,Semarang,Semarang,SMG01,INT-08249-01,Web,125.185.49.240,wifi,0,0,SME,35,1119,1,2,2,748650595,748650595,739000000.0,0.01,0,1,0,1,BRI,195,0,6.74,40.94,12.15,0,legitimate_activity
917356,8603,3564,2025-12-25 02:50:42,2025-12-25,card_payment,edc,19352313,IDR,electronics,Digital Square,Jakarta,Medan,JKT01,EDC-08603-01,POS,58.65.164.97,merchant_network,1,1,Mass,39,1016,999,1,1,19352313,19352313,19345465.91,1.0,0,1,0,4,BCA,13,1,1413.17,62.7,100.0,1,burst_transfer
917357,7905,2780,2025-12-25 02:52:05,2025-12-25,bill_payment,atm,9313218,IDR,insurance,Asuransi Sehat,Medan,Medan,MDN01,ATM-07905-02,ATM,185.146.196.164,atm_network,1,1,SME,33,122,0,2,2,86758319,86758319,77445101.0,0.12,0,1,0,6,BNI,33,1,3.18,74.88,78.42,1,account_takeover
917358,3510,903510,2025-12-25 02:53:46,2025-12-25,card_payment,edc,13500000,IDR,fashion,Fashion Lane,Semarang,Semarang,SMG01,EDC-03510-01,POS,125.53.175.75,merchant_network,1,0,SME,53,5803,999,1,1,13500000,13500000,10802708.19,1.25,1,1,0,8,Mandiri,35,1,5.88,77.7,61.86,1,new_device_high_amount
917359,9551,1191,2025-12-25 02:59:23,2025-12-25,bill_payment,internet_banking,7992404,IDR,insurance,Proteksi Keluarga,Surabaya,Surabaya,SBY01,INT-09551-02,Web,203.134.34.221,cellular,1,1,Priority,25,2072,1,2,3,287992404,289014836,140511216.0,0.06,0,1,0,6,CIMB Niaga,11,1,1.14,75.84,78.2,1,new_device_high_amount
917360,1757,901757,2025-12-25 03:01:14,2025-12-25,card_payment,edc,5329358,IDR,electronics,Gadget Point,Bandung,Medan,BDG01,INT-01757-01,POS,114.190.209.5,merchant_network,0,0,Priority,36,1176,1,2,2,52678326,52678326,47348968.0,0.11,0,1,0,2,CIMB Niaga,168,1,1526.96,44.84,50.33,0,legitimate_activity
917361,3832,903832,2025-12-25 03:07:48,2025-12-25,bill_payment,internet_banking,6500000,IDR,telecom,Indosat Billing,Jakarta,Jakarta,JKT01,INT-03832-02,Web,58.158.52.175,wifi,1,1,Mass,41,2694,0,2,3,7837187,18837187,6168593.5,1.05,1,1,0,1,SeaBank,10,1,15.92,62.3,81.44,1,burst_transfer
917362,2728,12772,2025-12-25 03:12:06,2025-12-25,card_payment,edc,1015816,IDR,grocery,FreshMart,Yogyakarta,Yogyakarta,YGY01,EDC-02728-01,POS,180.93.199.179,merchant_network,1,0,Mass,52,574,999,1,1,1015816,1015816,938226.14,1.08,0,1,0,1,CIMB Niaga,140,1,22.65,36.52,49.65,0,legitimate_activity
917363,9641,12519,2025-12-25 03:13:25,2025-12-25,transfer,mobile_app,183000000,IDR,wallet_transfer,BRI Transfer Hub,Yogyakarta,Jakarta,YGY01,MOB-09641-01,Android,43.46.41.88,cellular,1,1,Priority,33,3268,999,1,1,183000000,183000000,183871494.01,1.0,1,1,0,4,BRI,27,1,537.29,62.7,90.77,1,account_takeover
917364,5923,16620,2025-12-25 03:14:42,2025-12-25,transfer,internet_banking,50085752,IDR,bank_transfer,BRI Transfer Hub,Medan,Surabaya,MDN01,INT-05923-01,Web,139.20.30.65,wifi,1,0,Mass,43,1981,999,1,1,50085752,50085752,58296167.49,0.86,0,1,0,4,BRI,18,1,630.53,62.14,72.04,1,burst_transfer
917365,8690,14336,2025-12-25 03:15:47,2025-12-25,bill_payment,internet_banking,1000000,IDR,education,Learning Center,Medan,Medan,MDN01,MOB-08690-01,Web,139.149.252.158,wifi,0,0,Priority,54,2562,1,2,2,41607677,41607677,40607677.0,0.02,1,1,0,2,Mandiri,1019,0,23.24,44.48,12.48,0,legitimate_activity
917366,7724,907724,2025-12-25 03:21:07,2025-12-25,transfer,internet_banking,36500000,IDR,peer_transfer,BSI Transfer Hub,Semarang,Medan,SMG01,INT-07724-02,Web,185.149.165.94,cellular,1,1,Mass,55,2597,2,1,2,36500000,41094261,4594261.0,7.94,1,1,0,1,BSI,36,1,670.4,81.16,100.0,1,impossible_travel
917367,5771,13896,2025-12-25 03:26:00,2025-12-25,topup,internet_banking,1556338,IDR,game_credit,Topup Arena,Surabaya,Surabaya,SBY01,MOB-05771-01,Web,120.74.125.46,cellular,0,0,Priority,38,2802,1,1,2,1556338,7556338,6000000.0,0.26,0,1,0,1,BSI,913,0,4.3,34.44,12.86,0,legitimate_activity
917368,1121,1726,2025-12-25 03:26:09,2025-12-25,transfer,internet_banking,22826518,IDR,bank_transfer,BNI Transfer Hub,Semarang,Semarang,SMG01,INT-01121-01,Web,125.160.14.239,wifi,1,0,Priority,44,574,999,1,1,22826518,22826518,19255904.44,1.19,0,1,0,1,BNI,46,1,17.48,36.96,49.89,0,legitimate_activity
917369,892,9625,2025-12-25 03:30:10,2025-12-25,card_payment,edc,35000000,IDR,fashion,Fashion Lane,Semarang,Surabaya,SMG01,EDC-00892-01,POS,118.15.207.148,merchant_network,1,1,Mass,44,5802,999,1,1,35000000,35000000,29779307.83,1.18,1,1,0,8,SeaBank,2,1,671.02,77.42,93.74,1,new_device_high_amount
917370,8756,12496,2025-12-25 03:32:54,2025-12-25,transfer,internet_banking,369244134,IDR,bank_transfer,Jago Transfer Hub,Bandung,Bandung,BDG01,INT-08756-01,Web,58.23.52.192,cellular,1,1,Priority,61,4025,999,1,1,369244134,369244134,354361745.39,1.04,0,1,0,4,Jago,20,1,22.51,62.86,81.53,1,burst_transfer
917371,5622,5211,2025-12-25 03:36:10,2025-12-25,topup,internet_banking,2000000,IDR,mobile_topup,Data Package Center,Jakarta,Semarang,JKT01,EDC-05622-01,Web,36.244.35.150,cellular,0,0,SME,45,3269,3,1,4,2000000,10401392,2800464.0,0.71,1,1,0,9,BRI,20,1,486.01,82.64,50.97,1,new_device_high_amount
917372,6312,15455,2025-12-25 03:36:57,2025-12-25,cash_out,branch,3607984,IDR,cash_pickup,Cash Pickup Counter,Bandung,Bandung,BDG01,ATM-06312-01,Branch Terminal,172.219.72.28,branch_network,0,1,Mass,47,3366,1,1,2,3607984,13849586,10241602.0,0.35,0,1,0,4,CIMB Niaga,35,1,23.57,61.3,61.48,1,account_takeover
917373,4738,6293,2025-12-25 03:38:48,2025-12-25,cash_out,atm,1801582,IDR,atm_withdrawal,ATM Cash Withdrawal,Semarang,Semarang,SMG01,INT-04738-01,ATM,125.189.165.218,atm_network,0,0,Mass,22,977,1,2,3,13836270,138488028,68343223.0,0.03,0,1,0,0,BCA,272,1,8.53,38.72,28.25,0,legitimate_activity
